name_x,czname_x,public,iclevel,tier,tier_name,avgfacsal_2013,exp_instr_pc_2013,k_median_x,k_mean,k_rank
Albion College,Kalamazoo,0,1.0,6,Selective private,6969.0,11015.776000000002,48900,59085.63802083334,0.67515606
Central Virginia Community College,Lynchburg,1,2.0,9,Two-year (public and private not-for-profit),6116.0,2559.3372,29200,31931.28289199853,0.5134449000000001
"Southeastern Community College of West Burlington, IA",Burlington,1,2.0,9,Two-year (public and private not-for-profit),7032.0,3407.2346,28700,31348.48080756919,0.51173061
Oklahoma Baptist University,Oklahoma City,0,1.0,6,Selective private,6090.0,5390.9487,39500,43727.62760416666,0.5893175
"Marian University of Fond Du Lac, WI",Oshkosh,0,1.0,6,Selective private,6545.0,5003.7622,38900,40394.321722909735,0.60400617
Nazareth College Of Rochester,Buffalo,0,1.0,6,Selective private,7831.0,9300.2051,45400,47696.977004787106,0.64987755
Schoolcraft College,Detroit,1,2.0,9,Two-year (public and private not-for-profit),9649.0,2797.2056,32200,35921.621767580014,0.53523558
Loyola University Maryland,Baltimore,0,1.0,4,Highly selective private,8346.0,9650.3408,69800,87061.61625113497,0.75953937
Gustavus Adolphus College,Mankato,0,1.0,4,Highly selective private,7179.0,11956.366000000002,53100,65684.32144546299,0.71228671
St. Bonaventure University,Olean,0,1.0,6,Selective private,6445.0,7266.835,52000,58761.8671875,0.69101137
Tusculum College,Johnson City,0,1.0,6,Selective private,4906.0,3029.0637,37100,40601.72005208334,0.57569176
"Carrington College of Mesa, AZ",Phoenix,0,2.0,11,Two-year for-profit,4580.6387,4793.4565,20100,21676.529296875,0.41432396
Longwood University,South Boston,1,1.0,5,Selective public,7013.0,6840.9248,41800,45639.82162122661,0.62629873
"Highland Community College of Freeport, IL",Rockford,1,2.0,9,Two-year (public and private not-for-profit),8096.0,4486.4146,28500,31383.01171875,0.50651437
Daniel Webster College,Manchester,0,1.0,10,Four-year for-profit,5077.0,18304.936,50300,57845.16799665178,0.69364125
Northcentral Technical College,Wausau,1,2.0,9,Two-year (public and private not-for-profit),5994.0,5454.3516,34000,35865.87861202707,0.56028301
Brigham Young University,Provo,0,1.0,6,Selective private,9649.0,11580.966999999999,32600,49451.49039502926,0.52898645
Brevard College,Asheville,0,1.0,8,Nonselective four-year private not-for-profit,5054.0,7503.2368,29300,33265.85138195904,0.50747263
Utah State University,Logan,1,1.0,5,Selective public,8206.0,5587.1494,30100,38713.92742598683,0.51323152
Randolph - Macon College,Richmond,0,1.0,6,Selective private,7406.0,8538.1934,51200,58321.68229166666,0.68854266
University Of Dayton,Dayton,0,1.0,6,Selective private,8494.0,9050.4521,57300,68792.80350844166,0.71786863
"Saint Joseph's College of Rensselaer, IN",Gary,0,1.0,6,Selective private,5443.0,5900.1694,43200,50489.2890625,0.64424771
Hampden Sydney College,South Boston,0,1.0,6,Selective private,7887.0,11207.159,59900,73922.58561544215,0.72805804
"Bradford School of Pittsburgh, PA",Pittsburgh,0,2.0,11,Two-year for-profit,4530.0,2408.9785,23400,27458.32682291667,0.44117302
University Of The Arts ,Philadelphia,0,1.0,8,Nonselective four-year private not-for-profit,6980.0,10992.583,28700,34448.81950045885,0.52664816
Ancilla Domini College,South Bend,0,2.0,9,Two-year (public and private not-for-profit),3819.0,4670.9795,28900,29541.68823818898,0.49100295
Kenyon College,Columbus,0,1.0,2,Other elite schools (public and private),8924.0,18639.482,48000,65627.21873704395,0.65643775
Richard Bland College,Richmond,1,2.0,9,Two-year (public and private not-for-profit),6156.0,2786.6821,32700,34668.10416666666,0.53655005
University Of Richmond,Richmond,0,1.0,2,Other elite schools (public and private),10983.0,15529.236,69600,99307.05547022686,0.75300699
National College Of Business And Technology,Nashville,0,2.0,11,Two-year for-profit,3230.4219,6107.6152,19500,19840.62117464867,0.38850817
Guilford Technical Community College,Greensboro,1,2.0,9,Two-year (public and private not-for-profit),5521.0,3361.447,24700,27308.875090802016,0.47044379
Carroll University,Milwaukee,0,1.0,6,Selective private,6653.0,4813.6079,43300,46922.86692266949,0.63652867
Art Institutes International Minnesota ,Minneapolis,0,1.0,10,Four-year for-profit,4496.0,3713.1711,33400,35526.894799325964,0.55562413
Elon University,Greensboro,0,1.0,4,Highly selective private,8485.0,13526.571000000002,47300,56824.35237429553,0.66412324
Carteret Community College,Jacksonville,1,2.0,9,Two-year (public and private not-for-profit),4857.0,4404.9111,19700,23227.05989317602,0.4242714
Lincoln College Of New England,Bridgeport,0,1.0,10,Four-year for-profit,5637.0,7116.5107,29100,29802.19031227089,0.51627654
Walsh University,Canton,0,1.0,6,Selective private,5876.0,6332.1084,42600,47840.75002972793,0.63587564
University Of Southern Indiana,Evansville,1,1.0,5,Selective public,6363.0,4270.0288,35400,38954.312890464316,0.5714097
Warren Wilson College,Asheville,0,1.0,6,Selective private,5066.0,10068.129,23800,28036.34963276572,0.47196355
Aveda Institute,Minneapolis,0,3.0,12,Less than two-year schools of any type,,9317.0605,21400,25206.68030785733,0.43418908
Stonehill College,Providence,0,1.0,6,Selective private,8602.0,11353.271,64500,74742.09114583331,0.75853592
Wisconsin Lutheran College,Milwaukee,0,1.0,6,Selective private,6106.0,8399.5371,39300,45958.044414856085,0.58566701
Bethel College,South Bend,0,1.0,6,Selective private,5506.0,6375.6797,31500,34684.89787309886,0.52687615
Hendrix College,Little Rock,0,1.0,4,Highly selective private,7233.0,11474.18,40900,47781.1875,0.6133979
Asnuntuck Community College,Bridgeport,1,2.0,9,Two-year (public and private not-for-profit),6910.0,4035.2844,31500,34116.47162509705,0.53356785
Franciscan University Of Steubenville,Steubenville,0,1.0,6,Selective private,7306.0,6297.562,29500,37497.346043511185,0.50892764
Saint Mary's College,South Bend,0,1.0,6,Selective private,6258.0,13128.915,43100,48445.64913066082,0.61100221
North Central Kansas Technical College,Beloit,1,2.0,9,Two-year (public and private not-for-profit),4162.0,4891.5815,40600,44439.22005208334,0.62407357
Lipscomb University,Nashville,0,1.0,6,Selective private,7138.0,8529.6992,40300,50969.33796885791,0.60366315
Southeastern College,Port St. Lucie,0,2.0,11,Two-year for-profit,4463.0,6253.2388,21100,22806.884747484517,0.4332121
Springfield College,Springfield,0,1.0,6,Selective private,8015.3604,8765.2422,55500,59621.86197916666,0.71979135
Harford Community College,Baltimore,1,2.0,9,Two-year (public and private not-for-profit),6199.0,2601.7932,36000,38108.21155175062,0.56361514
Sinclair Community College,Dayton,1,2.0,9,Two-year (public and private not-for-profit),7177.0,3873.1541,28100,30812.89263956123,0.50430936
Grand Rapids Community College,Grand Rapids,1,2.0,9,Two-year (public and private not-for-profit),8189.0,3340.8562,30700,33730.83512247678,0.52704036
Nebraska Wesleyan University,Lincoln,0,1.0,6,Selective private,6285.0,6281.7583,49000,56404.39688812692,0.67793012
Trinity International University,Chicago,0,1.0,6,Selective private,7076.4482,5245.2075,33700,41341.50614815183,0.54630458
Cascadia Community College,Seattle,1,2.0,9,Two-year (public and private not-for-profit),6420.0,3265.772,38000,40205.33380847953,0.56476897
Northwestern Connecticut Community College,Bridgeport,1,2.0,9,Two-year (public and private not-for-profit),7052.0,4237.6479,29000,29780.23910123967,0.49522403
Carroll Community College,Baltimore,1,2.0,9,Two-year (public and private not-for-profit),5628.0,3899.4482,35900,38538.352788978504,0.55895084
Gordon College,Boston,0,1.0,6,Selective private,7783.0,8869.4619,37300,45134.04683907295,0.56443638
Greensboro College,Greensboro,0,1.0,6,Selective private,6025.0,4930.9385,37200,41493.23158364165,0.58251971
West Virginia Wesleyan College,Buckhannon,0,1.0,6,Selective private,5516.0,5766.937,46800,53992.97526041666,0.65429866
Central Penn College,Harrisburg,0,1.0,10,Four-year for-profit,4824.0,5009.4004,28000,29658.981360452588,0.50468165
Aquinas College,Grand Rapids,0,1.0,6,Selective private,5972.0,4975.4541,39300,43822.48671249285,0.60857874
Averett University,Greensboro,0,1.0,6,Selective private,6012.8613,9617.7422,35500,42596.404982272434,0.58458745
Fox Valley Technical College,Oshkosh,1,2.0,9,Two-year (public and private not-for-profit),8664.0,6319.3184,32700,34466.187115132234,0.54646355
Belmont University,Nashville,0,1.0,6,Selective private,8450.0,8444.5684,37900,47326.76842108163,0.59168798
Gaston College,Gastonia,1,2.0,9,Two-year (public and private not-for-profit),6812.0,3568.9177,25300,26628.04457371315,0.46896926
Washington And Lee University,Staunton,0,1.0,2,Other elite schools (public and private),12144.0,24299.74,78200,109114.22778320311,0.76935542
Gallaudet University,Washington DC,0,1.0,8,Nonselective four-year private not-for-profit,10183.0,28896.327999999998,21000,23026.54114029255,0.41841272
King's College,Charlotte,0,2.0,11,Two-year for-profit,4868.0,2759.6646,21600,25585.06901041667,0.46333796
Randolph Community College,Greensboro,1,2.0,9,Two-year (public and private not-for-profit),4903.0,3240.9644,25800,26628.61011478928,0.47021189
Catawba Valley Community College,Hickory,1,2.0,9,Two-year (public and private not-for-profit),5720.0,4124.7686,26600,28444.2291806891,0.48456275
Wichita Technical Institute,Wichita,0,2.0,11,Two-year for-profit,3751.0,6354.313,29000,35562.37890625,0.51567227
Ashland University,Mansfield,0,1.0,6,Selective private,6922.0,6210.8364,39200,43612.359324196164,0.60016811
Northland College,Ashland,0,1.0,6,Selective private,5767.0,7966.3896,31000,32826.5983680179,0.53534621
Davis & Elkins College,Elkins,0,1.0,6,Selective private,5456.0,7669.7129,32700,36134.18435541435,0.53324074
Lakeland College,Sheboygan,0,1.0,6,Selective private,6425.0,2660.53,39200,41945.04847301136,0.60310638
William Jewell College,Kansas City,0,1.0,6,Selective private,6077.0,8403.2314,42600,49564.83153741308,0.62219679
Marion Technical College,Mansfield,1,2.0,9,Two-year (public and private not-for-profit),5720.0,2571.5386,29800,31788.31000617938,0.51282787
Cambria Rowe Business College,Altoona,0,2.0,11,Two-year for-profit,2954.158,3152.3564,21700,23697.25064912684,0.43750298
Huntington University,Fort Wayne,0,1.0,6,Selective private,5945.0,7223.1089,29500,35925.64973958334,0.54823017
Northwest State Community College,Toledo,1,2.0,9,Two-year (public and private not-for-profit),6086.0,3954.4924,28800,32229.06119791667,0.52131164
Tiffin University,Findlay,0,1.0,6,Selective private,6822.0,1528.2875,38400,42722.079455085135,0.6055063
"Sanford-Brown College of Fenton, MO",St. Louis,0,1.0,10,Four-year for-profit,4716.3638,4201.8633,21900,26648.091786550107,0.452209
"Highland Community College of Highland, KS",St. Joseph,1,2.0,9,Two-year (public and private not-for-profit),5124.0,2064.7114,30800,33038.72253856273,0.52128041
Barton College,Wilson,0,1.0,6,Selective private,5838.0,5572.7764,39300,41048.79036458334,0.60008484
Waukesha County Technical College,Milwaukee,1,2.0,9,Two-year (public and private not-for-profit),9276.0,4991.9844,36700,37974.30467512975,0.5698064
Appalachian State University,Boone,1,1.0,5,Selective public,7657.0,6868.4453,39100,44408.51292034297,0.60711712
Saint Norbert College,Green Bay,0,1.0,6,Selective private,6730.0,7688.5742,47100,54699.88788457996,0.66975087
Hope College,Grand Rapids,0,1.0,6,Selective private,7591.0,9324.1162,46800,55908.792895047176,0.6421693
Forsyth Technical Community College,Winston-Salem,1,2.0,9,Two-year (public and private not-for-profit),4777.0,3930.074,24900,27207.11060423951,0.47245207
Santa Barbara Business College,Bakersfield,0,1.0,10,Four-year for-profit,3721.3296,3195.6077,17100,23865.80078125,0.42786303
Avila University,Kansas City,0,1.0,6,Selective private,6747.0,4988.7739,44800,50950.0,0.64514816
Urbana University,Dayton,0,1.0,6,Selective private,4985.0,1999.8539,38900,39856.76302083334,0.57981431
College Of William & Mary,Newport News,1,1.0,2,Other elite schools (public and private),10253.0,12660.927,59800,75046.77251550362,0.72144502
IBMC College,Fort Collins,0,2.0,11,Two-year for-profit,3625.0,40640.594,22800,22871.865234375,0.42591354
Moraine Park Technical College,Oshkosh,1,2.0,9,Two-year (public and private not-for-profit),7711.0,4509.0845,34000,36006.75365394996,0.56138235
Evergreen State College ,Seattle,1,1.0,5,Selective public,7679.0,7539.2153,27000,39377.09533154355,0.5001542
Baptist Bible College Of Pennsylvania,Scranton,0,1.0,8,Nonselective four-year private not-for-profit,5764.0,3763.6721,23500,28108.380050470132,0.44465779999999994
Mitchell Community College,Hickory,1,2.0,9,Two-year (public and private not-for-profit),5187.0,3680.1394,24100,26550.33184422816,0.46327698
Word Of Life Bible Institute,Albany,0,2.0,9,Two-year (public and private not-for-profit),,386.7074,23500,26863.55847053271,0.45616135
Whitworth University,Spokane,0,1.0,6,Selective private,6590.5176,8601.4063,41000,46799.58663818782,0.59157497
"Bethel University of Saint Paul, MN",Minneapolis,0,1.0,6,Selective private,7577.0,8058.6621,40200,47177.41396722561,0.60115796
Western International University,Phoenix,0,1.0,10,Four-year for-profit,7758.0,1271.849,25000,26749.46345703125,0.46927667
McKendree University,St. Louis,0,1.0,6,Selective private,6641.0,3958.8999,43500,46573.18151574488,0.63655567
Heritage College,Kansas City,0,2.0,11,Two-year for-profit,2556.8818,3136.2969,17900,21058.84375,0.41725114
James Sprunt Community College,Goldsboro,1,2.0,9,Two-year (public and private not-for-profit),4840.0,3159.8225,21000,25160.09116019455,0.44388524
Rockingham Community College,Greensboro,1,2.0,9,Two-year (public and private not-for-profit),4855.0,3827.6541,26400,27917.103682881556,0.48465884
Wright Career College,Kansas City,0,1.0,8,Nonselective four-year private not-for-profit,5134.0,7446.8511,12400,15844.26319142714,0.34124249
College Of The Ouachitas,Hot Springs,1,2.0,9,Two-year (public and private not-for-profit),4709.0,3775.1714,24100,27678.82353082666,0.45463851
Corban University,Eugene,0,1.0,6,Selective private,5463.0,5153.2773,32200,34937.8833269817,0.52840483
Eastern College Of Health Vocations,Little Rock,0,3.0,12,Less than two-year schools of any type,,1610.8026,17000,17549.70669890006,0.3778342
Bryan College,Crossville,0,1.0,6,Selective private,4166.0,3321.4187,28100,35974.78839917453,0.50863606
Lycoming College,Williamsport,0,1.0,6,Selective private,7080.0,6592.7549,47100,51696.328705824606,0.6613934
College Of Mount Saint Joseph,Cincinnati,0,1.0,6,Selective private,6401.0,6124.4854,41700,43405.53467185723,0.6175763000000001
College Of The Albemarle,Virginia Beach,1,2.0,9,Two-year (public and private not-for-profit),4996.0,3865.7842,20800,25576.74877184219,0.44459864
Nicolet Area Technical College,Rhinelander,1,2.0,9,Two-year (public and private not-for-profit),6139.0,9270.0791,25700,29818.82040292245,0.48419043
Alamance Community College,Greensboro,1,2.0,9,Two-year (public and private not-for-profit),6256.0,3423.3433,25100,27239.25565715434,0.46743786
"Augustana College of Sioux Falls, SD",Sioux Falls,0,1.0,6,Selective private,6488.0,9716.7979,44200,56115.484999468536,0.64864296
Manchester University,Wayne,0,1.0,6,Selective private,6924.0,5459.8838,39900,44560.43637952302,0.61836237
Madison Media Institute,Rockford,0,2.0,11,Two-year for-profit,4818.4243,7108.9097,34200,31531.08723958333,0.53128064
Harcum College,Philadelphia,0,2.0,9,Two-year (public and private not-for-profit),5385.0,4503.7119,31200,33991.99172292172,0.54081583
"Fortis College of Largo, FL",Tampa,0,1.0,10,Four-year for-profit,3724.2974,12547.899,15800,17015.6982421875,0.37655771
Kentucky Christian University,Huntington,0,1.0,6,Selective private,4594.0,4338.2334,33400,31889.851848733837,0.5045681
Hanover College,Madison,0,1.0,6,Selective private,7847.0,11974.186000000002,46300,54352.503316061135,0.65755254
